6.697843566085157629e-01,1.305535881502562097e-29
1.201876932815581611e+00,7.540244303823650274e-29
2.156676469645430583e+00,4.350969031503819577e-28
3.869991400721874975e+00,2.503291175753669349e-27
6.944404342726255841e+00,1.426693427777404815e-26
1.246120383272164567e+01,7.887303283332662521e-26
2.236067966337277824e+01,3.953247903885171168e-25
4.012453385081730772e+01,1.445101578501472723e-24
7.200041505815924836e+01,1.911821148223464272e-24
1.291992522036890705e+02,9.587867994103925216e-26
2.318382019952101132e+02,1.275134801006195584e-31
4.160159674889891335e+02,3.114943880625194765e-52
7.465089174965913799e+02,2.705573380363250797e-120
