6.697843566085157629e-01,2.464333453803617577e-11
1.201876932815581611e+00,2.341647776191051782e-12
2.156676469645430583e+00,2.438068413435431825e-17
3.869991400721874975e+00,4.493489829367206609e-35
6.944404342726255841e+00,7.199137071485796472e-94
1.246120383272164567e+01,7.044594999450016142e-285
2.236067966337277824e+01,0.000000000000000000e+00
4.012453385081730772e+01,0.000000000000000000e+00
7.200041505815924836e+01,0.000000000000000000e+00
1.291992522036890705e+02,0.000000000000000000e+00
2.318382019952101132e+02,0.000000000000000000e+00
4.160159674889891335e+02,0.000000000000000000e+00
7.465089174965913799e+02,0.000000000000000000e+00
