6.697843566085157629e-01,1.097059453381289643e-28
1.201876932815581611e+00,6.338768055478507467e-28
2.156676469645430583e+00,3.662510541586765999e-27
3.869991400721874975e+00,2.116170893609760222e-26
6.944404342726255841e+00,1.222687872309639984e-25
1.246120383272164567e+01,7.064118556483078265e-25
2.236067966337277824e+01,4.080636668158787243e-24
4.012453385081730772e+01,2.355942389021061221e-23
7.200041505815924836e+01,1.357845879805539326e-22
1.291992522036890705e+02,7.782485904246376697e-22
2.318382019952101132e+02,4.381275038964662852e-21
4.160159674889891335e+02,2.328161541912582913e-20
7.465089174965913799e+02,1.027312909686443634e-19
