6.697843566085157629e-01,2.992092896542234268e-18
1.201876932815581611e+00,1.630522937462097026e-17
2.156676469645430583e+00,7.802619751742820746e-17
3.869991400721874975e+00,2.457112682768809890e-16
6.944404342726255841e+00,2.011178233530143279e-16
1.246120383272164567e+01,2.149260595471011502e-18
2.236067966337277824e+01,1.968464448191155877e-26
4.012453385081730772e+01,5.254000894192759305e-54
7.200041505815924836e+01,1.751744132950102978e-144
1.291992522036890705e+02,0.000000000000000000e+00
2.318382019952101132e+02,0.000000000000000000e+00
4.160159674889891335e+02,0.000000000000000000e+00
7.465089174965913799e+02,0.000000000000000000e+00
