6.697843566085157629e-01,6.212584859426797381e-20
1.201876932815581611e+00,3.588884602435075729e-19
2.156676469645430583e+00,2.072295357315391228e-18
3.869991400721874975e+00,1.194856969207793758e-17
6.944404342726255841e+00,6.857382904156870871e-17
1.246120383272164567e+01,3.876955459200015683e-16
2.236067966337277824e+01,2.088627956596116620e-15
4.012453385081730772e+01,9.632393070831554605e-15
7.200041505815924836e+01,2.693204753245304259e-14
1.291992522036890705e+02,1.503093032710969392e-14
2.318382019952101132e+02,4.680762951223914064e-17
4.160159674889891335e+02,8.088045167049853132e-27
7.465089174965913799e+02,6.053379720492835908e-60
