6.697843566085157629e-01,3.059282110684654923e-43
1.201876932815581611e+00,1.767642267255581885e-42
2.156676469645430583e+00,1.021336602895893893e-41
3.869991400721874975e+00,5.901227358200749139e-41
6.944404342726255841e+00,3.409670076311290387e-40
1.246120383272164567e+01,1.970022988027285250e-39
2.236067966337277824e+01,1.138137067090242621e-38
4.012453385081730772e+01,6.573596031154236989e-38
7.200041505815924836e+01,3.793514152743213465e-37
1.291992522036890705e+02,2.183181467327190715e-36
2.318382019952101132e+02,1.245387152838150850e-35
4.160159674889891335e+02,6.905179288358499430e-35
7.465089174965913799e+02,3.493803693110712138e-34
