6.697843566085157629e-01,9.402188453178557626e-26
1.201876932815581611e+00,5.432421578482114780e-25
2.156676469645430583e+00,3.138590824946693280e-24
3.869991400721874975e+00,1.813013256715038114e-23
6.944404342726255841e+00,1.046708864510836352e-22
1.246120383272164567e+01,6.032171327599512360e-22
2.236067966337277824e+01,3.456360417968432756e-21
4.012453385081730772e+01,1.944046837181614716e-20
7.200041505815924836e+01,1.030028236029776072e-19
1.291992522036890705e+02,4.502449144575028033e-19
2.318382019952101132e+02,1.059362463289777043e-18
4.160159674889891335e+02,3.392027991525936307e-19
7.465089174965913799e+02,1.765263046418732854e-22
