6.697843566085157629e-01,6.710068066572040283e-38
1.201876932815581611e+00,3.877008582631560249e-37
2.156676469645430583e+00,2.240036717026668455e-36
3.869991400721874975e+00,1.294126123322992587e-35
6.944404342726255841e+00,7.474449809256228400e-35
1.246120383272164567e+01,4.313195992998271687e-34
2.236067966337277824e+01,2.481915540931792610e-33
4.012453385081730772e+01,1.415165751426448469e-32
7.200041505815924836e+01,7.835242855375508604e-32
1.291992522036890705e+02,3.946046146002403017e-31
2.318382019952101132e+02,1.464932059459782954e-30
4.160159674889891335e+02,2.036927117038275564e-30
7.465089174965913799e+02,1.199031800461637060e-31
