6.697843566085157629e-01,6.473761797791018177e-31
1.201876932815581611e+00,3.727668965690787931e-30
2.156676469645430583e+00,2.130102527413214183e-29
3.869991400721874975e+00,1.187631268579565579e-28
6.944404342726255841e+00,6.117401575361430896e-28
1.246120383272164567e+01,2.441740714408160553e-27
2.236067966337277824e+01,4.287586185471460206e-27
4.012453385081730772e+01,5.350911473652943467e-28
7.200041505815924836e+01,1.340206632452737044e-32
1.291992522036890705e+02,4.170810026176976652e-49
2.318382019952101132e+02,5.990296678273998611e-104
4.160159674889891335e+02,3.126097023312714327e-282
7.465089174965913799e+02,0.000000000000000000e+00
