6.697843566085157629e-01,1.590683213922759994e-29
1.201876932815581611e+00,9.190463226968390903e-29
2.156676469645430583e+00,5.309380227693401942e-28
3.869991400721874975e+00,3.066182667979377920e-27
6.944404342726255841e+00,1.768732051900274882e-26
1.246120383272164567e+01,1.016594430679106311e-25
2.236067966337277824e+01,5.774989728078742356e-25
4.012453385081730772e+01,3.159295687532316056e-24
7.200041505815924836e+01,1.530863881531353197e-23
1.291992522036890705e+02,5.018968803511321483e-23
2.318382019952101132e+02,4.677002596754815132e-23
4.160159674889891335e+02,7.588896647781612291e-25
7.465089174965913799e+02,2.667035071200618239e-32
