6.697843566085157629e-01,1.089760848081035093e-36
1.201876932815581611e+00,6.296449359615869877e-36
2.156676469645430583e+00,3.637784347980148922e-35
3.869991400721874975e+00,2.101373392012798366e-34
6.944404342726255841e+00,1.213188126959577609e-33
1.246120383272164567e+01,6.991589430982560476e-33
2.236067966337277824e+01,4.006095260817325645e-32
4.012453385081730772e+01,2.253247890686644135e-31
7.200041505815924836e+01,1.193854441051697921e-30
1.291992522036890705e+02,5.218564616810102884e-30
2.318382019952101132e+02,1.227854283254236670e-29
4.160159674889891335e+02,3.931530748578279025e-30
7.465089174965913799e+02,2.046028500844447702e-33
