6.697843566085157629e-01,3.606789239327110399e-45
1.201876932815581611e+00,2.083990625293277513e-44
2.156676469645430583e+00,1.204122709178037985e-43
3.869991400721874975e+00,6.957379644341813448e-43
6.944404342726255841e+00,4.019949134001269297e-42
1.246120383272164567e+01,2.322710551750268185e-41
2.236067966337277824e+01,1.342049689085076841e-40
4.012453385081730772e+01,7.754231725491093203e-40
7.200041505815924836e+01,4.480208783707897206e-39
1.291992522036890705e+02,2.588351615485111281e-38
2.318382019952101132e+02,1.494986732720528430e-37
4.160159674889891335e+02,8.627682147957462006e-37
7.465089174965913799e+02,4.965929506143553463e-36
