6.697843566085157629e-01,2.475850354867881151e-28
1.201876932815581611e+00,1.389892865806148057e-27
2.156676469645430583e+00,7.318948626814878892e-27
3.869991400721874975e+00,3.136424911924030583e-26
6.944404342726255841e+00,6.923020153532622112e-26
1.246120383272164567e+01,1.804698873804315972e-26
2.236067966337277824e+01,4.843890284019063449e-30
4.012453385081730772e+01,3.125681940122909513e-43
7.200041505815924836e+01,2.146882323421844329e-87
1.291992522036890705e+02,2.737309144603659057e-231
2.318382019952101132e+02,0.000000000000000000e+00
4.160159674889891335e+02,0.000000000000000000e+00
7.465089174965913799e+02,0.000000000000000000e+00
