6.697843566085157629e-01,8.665332678360586147e-35
1.201876932815581611e+00,5.005787402188521525e-34
2.156676469645430583e+00,2.890444007652041818e-33
3.869991400721874975e+00,1.666590215750948785e-32
6.944404342726255841e+00,9.564698995983495289e-32
1.246120383272164567e+01,5.407589528886372506e-31
2.236067966337277824e+01,2.913224767910807166e-30
4.012453385081730772e+01,1.343529180464054378e-29
7.200041505815924836e+01,3.756490363652888156e-29
1.291992522036890705e+02,2.096518835505807784e-29
2.318382019952101132e+02,6.528742717993619861e-32
4.160159674889891335e+02,1.128123054669388326e-41
7.465089174965913799e+02,8.443272855568131953e-75
