6.697843566085157629e-01,1.698201007472814231e-40
1.201876932815581611e+00,9.812119807903566415e-40
2.156676469645430583e+00,5.669357080987021254e-39
3.869991400721874975e+00,3.275637487966053849e-38
6.944404342726255841e+00,1.892470164078375621e-37
1.246120383272164567e+01,1.093124113776994870e-36
2.236067966337277824e+01,6.309735818185744640e-36
4.012453385081730772e+01,3.634050630666486454e-35
7.200041505815924836e+01,2.078133687751433989e-34
1.291992522036890705e+02,1.161402767669121458e-33
2.318382019952101132e+02,6.028082270337747823e-33
4.160159674889891335e+02,2.465885066162730159e-32
7.465089174965913799e+02,4.686131200730587694e-32
