6.697843566085157629e-01,1.347716008578793264e-27
1.201876932815581611e+00,7.787052157206223684e-27
2.156676469645430583e+00,4.499322323208244651e-26
3.869991400721874975e+00,2.599674412736804780e-25
6.944404342726255841e+00,1.502048055762142907e-24
1.246120383272164567e+01,8.678131012615119937e-24
2.236067966337277824e+01,5.012982063935442957e-23
4.012453385081730772e+01,2.894228989310310137e-22
7.200041505815924836e+01,1.668087015481609702e-21
1.291992522036890705e+02,9.560631201312184833e-21
2.318382019952101132e+02,5.382310402412742392e-20
4.160159674889891335e+02,2.860100763839412991e-19
7.465089174965913799e+02,1.262033748432483304e-18
