6.697843566085157629e-01,4.940475825162729578e-28
1.201876932815581611e+00,2.814362464099396242e-27
2.156676469645430583e+00,1.553488445495458509e-26
3.869991400721874975e+00,7.747766856864609194e-26
6.944404342726255841e+00,2.787246943308240171e-25
1.246120383272164567e+01,3.502356722920228255e-25
2.236067966337277824e+01,1.488072866923442928e-26
4.012453385081730772e+01,1.160342179952148481e-32
7.200041505815924836e+01,5.079978939869612039e-54
1.291992522036890705e+02,1.740173669470706090e-124
2.318382019952101132e+02,0.000000000000000000e+00
4.160159674889891335e+02,0.000000000000000000e+00
7.465089174965913799e+02,0.000000000000000000e+00
