6.697843566085157629e-01,2.485033943770718952e-19
1.201876932815581611e+00,1.435553840974030292e-18
2.156676469645430583e+00,8.289181429261564912e-18
3.869991400721874975e+00,4.779427876831175034e-17
6.944404342726255841e+00,2.742953161662748348e-16
1.246120383272164567e+01,1.550782183680006273e-15
2.236067966337277824e+01,8.354511826384466482e-15
4.012453385081730772e+01,3.852957228332621842e-14
7.200041505815924836e+01,1.077281901298121704e-13
1.291992522036890705e+02,6.012372130843877569e-14
2.318382019952101132e+02,1.872305180489565626e-16
4.160159674889891335e+02,3.235218066819941253e-26
7.465089174965913799e+02,2.421351888197134363e-59
