6.697843566085157629e-01,5.903985853420283500e-45
1.201876932815581611e+00,3.411302809804268064e-44
2.156676469645430583e+00,1.971038717562768201e-43
3.869991400721874975e+00,1.138858531770512130e-42
6.944404342726255841e+00,6.580267822220001189e-42
1.246120383272164567e+01,3.802022436490636974e-41
2.236067966337277824e+01,2.196732293873465111e-40
4.012453385081730772e+01,1.269146492056795117e-39
7.200041505815924836e+01,7.330890440466751144e-39
1.291992522036890705e+02,4.231682304078417247e-38
2.318382019952101132e+02,2.437473732588458230e-37
4.160159674889891335e+02,1.394357333315759951e-36
7.465089174965913799e+02,7.801384941134046469e-36
