6.697843566085157629e-01,7.069231117261120559e-42
1.201876932815581611e+00,4.084577833317526042e-41
2.156676469645430583e+00,2.360055206971340593e-40
3.869991400721874975e+00,1.363631790294350335e-39
6.944404342726255841e+00,7.879015828823525306e-39
1.246120383272164567e+01,4.552463872795363995e-38
2.236067966337277824e+01,2.630389189239346085e-37
4.012453385081730772e+01,1.519813123722240975e-36
7.200041505815924836e+01,8.781115070511627449e-36
1.291992522036890705e+02,5.073114775626336857e-35
2.318382019952101132e+02,2.930142580998759613e-34
4.160159674889891335e+02,1.691007571087180151e-33
7.465089174965913799e+02,9.733117479718462349e-33
