6.697843566085157629e-01,2.679518530693918234e-26
1.201876932815581611e+00,1.548198354734096105e-25
2.156676469645430583e+00,8.945095389731373404e-25
3.869991400721874975e+00,5.167808871826462169e-24
6.944404342726255841e+00,2.984757616754745694e-23
1.246120383272164567e+01,1.722380231480703282e-22
2.236067966337277824e+01,9.910985429006838831e-22
4.012453385081730772e+01,5.651154082685401507e-21
7.200041505815924836e+01,3.128832407536414082e-20
1.291992522036890705e+02,1.575766991673517587e-19
2.318382019952101132e+02,5.849884920072667949e-19
4.160159674889891335e+02,8.134021744082410559e-19
7.465089174965913799e+02,4.788070547650316849e-20
