6.697843566085157629e-01,5.796032103267387078e-30
1.201876932815581611e+00,3.348927502618845180e-29
2.156676469645430583e+00,1.934998485329795033e-28
3.869991400721874975e+00,1.118034625268936672e-27
6.944404342726255841e+00,6.459948328566818412e-27
1.246120383272164567e+01,3.732502862701881968e-26
2.236067966337277824e+01,2.156565278725854155e-25
4.012453385081730772e+01,1.245940284130068561e-24
7.200041505815924836e+01,7.196845892485672625e-24
1.291992522036890705e+02,4.154306445544430020e-23
2.318382019952101132e+02,2.392904785970867098e-22
4.160159674889891335e+02,1.368861658542517385e-21
7.465089174965913799e+02,7.658737451507380724e-21
