6.697843566085157629e-01,2.663250152120954058e-34
1.201876932815581611e+00,1.538505739503354187e-33
2.156676469645430583e+00,8.883646743650234699e-33
3.869991400721874975e+00,5.122188391804186610e-32
6.944404342726255841e+00,2.939666254205892551e-31
1.246120383272164567e+01,1.661997775501333757e-30
2.236067966337277824e+01,8.953662362757506273e-30
4.012453385081730772e+01,4.129275155454033835e-29
7.200041505815924836e+01,1.154540039463576509e-28
1.291992522036890705e+02,6.443554234829046631e-29
2.318382019952101132e+02,2.006579052674604494e-31
4.160159674889891335e+02,3.467234333036393647e-41
7.465089174965913799e+02,2.595001086703208742e-74
