6.697843566085157629e-01,1.076356330379483793e-19
1.201876932815581611e+00,5.522029530892145505e-19
2.156676469645430583e+00,2.175804262511719773e-18
3.869991400721874975e+00,3.664919989217302863e-18
6.944404342726255841e+00,4.000360727673630743e-19
1.246120383272164567e+01,6.508865442961956072e-24
2.236067966337277824e+01,5.050497855770948028e-41
4.012453385081730772e+01,8.283631766882442979e-98
7.200041505815924836e+01,2.407245503387303419e-282
1.291992522036890705e+02,0.000000000000000000e+00
2.318382019952101132e+02,0.000000000000000000e+00
4.160159674889891335e+02,0.000000000000000000e+00
7.465089174965913799e+02,0.000000000000000000e+00
