6.697843566085157629e-01,3.574856925271647456e-42
1.201876932815581611e+00,2.065540242218518085e-41
2.156676469645430583e+00,1.193462140467357856e-40
3.869991400721874975e+00,6.895783244589978950e-40
6.944404342726255841e+00,3.984358954005650140e-39
1.246120383272164567e+01,2.302146687915445439e-38
2.236067966337277824e+01,1.330167998942878300e-37
4.012453385081730772e+01,7.685580482990598857e-37
7.200041505815924836e+01,4.440543745242246407e-36
1.291992522036890705e+02,2.565435927545703129e-35
2.318382019952101132e+02,1.481751031189243681e-34
4.160159674889891335e+02,8.551297907671026829e-34
7.465089174965913799e+02,4.921964192385145912e-33
