6.697843566085157629e-01,1.056631268504989055e-40
1.201876932815581611e+00,6.105175531349546557e-40
2.156676469645430583e+00,3.527541873452781986e-39
3.869991400721874975e+00,2.038187017847133552e-38
6.944404342726255841e+00,1.177630103384363112e-37
1.246120383272164567e+01,6.803795845522085280e-37
2.236067966337277824e+01,3.930259463783158239e-36
4.012453385081730772e+01,2.269122596194251651e-35
7.200041505815924836e+01,1.307807348080475230e-34
1.291992522036890705e+02,7.495690345478493768e-34
2.318382019952101132e+02,4.219818887501536624e-33
4.160159674889891335e+02,2.242365512400933909e-32
7.465089174965913799e+02,9.894549831077107570e-32
