6.697843566085157629e-01,3.474173329662059957e-18
1.201876932815581611e+00,2.000470284036538271e-17
2.156676469645430583e+00,1.143129083419455957e-16
3.869991400721874975e+00,6.373476515894876924e-16
6.944404342726255841e+00,3.282931016585331651e-15
1.246120383272164567e+01,1.310371115421855821e-14
2.236067966337277824e+01,2.300952373514143579e-14
4.012453385081730772e+01,2.871590662710366785e-15
7.200041505815924836e+01,7.192279055266233094e-20
1.291992522036890705e+02,2.238283923417679214e-36
2.318382019952101132e+02,3.214719602986321273e-91
4.160159674889891335e+02,1.677634000687953771e-269
7.465089174965913799e+02,0.000000000000000000e+00
