6.697843566085157629e-01,2.327115757887276849e-38
1.201876932815581611e+00,1.344599615228449731e-37
2.156676469645430583e+00,7.769050934289973644e-37
3.869991400721874975e+00,4.488930938191599708e-36
6.944404342726255841e+00,2.593688279214488389e-35
1.246120383272164567e+01,1.498622727120453649e-34
2.236067966337277824e+01,8.658961675066590646e-34
4.012453385081730772e+01,5.003063290181678912e-33
7.200041505815924836e+01,2.890649762816949317e-32
1.291992522036890705e+02,1.670015471287179275e-31
2.318382019952101132e+02,9.645717985438500943e-31
4.160159674889891335e+02,5.566617217783502691e-30
7.465089174965913799e+02,3.204038838837173276e-29
